date,hour_utc,romi_pc1,romi_pc2,phase_space_x,phase_space_y,phase,amplitude
1992-01-03,0,-1.6885,0.27162,0.27162,1.6885,6,1.71021
1992-01-04,0,-1.84236,0.14576,0.14576,1.84236,6,1.84811
1992-01-05,0,-1.96952,-0.01003,-0.01003,1.96952,7,1.96954
1992-01-06,0,-1.96644,-0.174,-0.174,1.96644,7,1.97412
1992-01-07,0,-1.83037,-0.38482,-0.38482,1.83037,7,1.87039
1992-01-08,0,-1.71831,-0.59152,-0.59152,1.71831,7,1.81727
1992-01-09,0,-1.6441,-0.84151,-0.84151,1.6441,7,1.84695
1992-01-10,0,-1.43497,-1.07006,-1.07006,1.43497,7,1.79002
1992-01-11,0,-1.08604,-1.30859,-1.30859,1.08604,8,1.70055
1992-01-12,0,-0.69321,-1.5763,-1.5763,0.69321,8,1.72199
1992-01-13,0,-0.33412,-1.7523,-1.7523,0.33412,8,1.78387
1992-01-14,0,0.03305,-1.82921,-1.82921,-0.03305,1,1.82951
1992-01-15,0,0.39811,-1.95201,-1.95201,-0.39811,1,1.9922
1992-01-16,0,0.67541,-2.09284,-2.09284,-0.67541,1,2.19912
1992-01-17,0,0.87926,-2.09836,-2.09836,-0.87926,1,2.27513
1992-01-18,0,1.09982,-1.93729,-1.93729,-1.09982,1,2.22771
1992-01-19,0,1.25688,-1.7514,-1.7514,-1.25688,1,2.15573
1992-01-20,0,1.3487,-1.60236,-1.60236,-1.3487,1,2.09441
1992-01-21,0,1.4182,-1.4533,-1.4533,-1.4182,1,2.03061
1992-01-22,0,1.48188,-1.35397,-1.35397,-1.48188,2,2.00729
1992-01-23,0,1.51362,-1.26998,-1.26998,-1.51362,2,1.97583
1992-01-24,0,1.47182,-1.10738,-1.10738,-1.47182,2,1.84189
1992-01-25,0,1.4567,-0.86768,-0.86768,-1.4567,2,1.69553
1992-01-26,0,1.51556,-0.78541,-0.78541,-1.51556,2,1.70698
1992-01-27,0,1.59349,-0.79971,-0.79971,-1.59349,2,1.78291
1992-01-28,0,1.60429,-0.75189,-0.75189,-1.60429,2,1.77175
1992-01-29,0,1.55892,-0.64605,-0.64605,-1.55892,2,1.68749
1992-01-30,0,1.55014,-0.5054,-0.5054,-1.55014,2,1.63045
1992-01-31,0,1.59224,-0.31632,-0.31632,-1.59224,2,1.62335
1992-02-01,0,1.63195,-0.05523,-0.05523,-1.63195,2,1.63289
1992-02-02,0,1.59199,0.26052,0.26052,-1.59199,3,1.61316
1992-02-03,0,1.52124,0.55703,0.55703,-1.52124,3,1.62002
1992-02-04,0,1.47181,0.94139,0.94139,-1.47181,3,1.74712
1992-02-05,0,1.35474,1.28305,1.28305,-1.35474,3,1.86589
1992-02-06,0,1.24624,1.46465,1.46465,-1.24624,4,1.9231
1992-02-07,0,1.10146,1.59747,1.59747,-1.10146,4,1.94039
1992-02-08,0,0.9198,1.77337,1.77337,-0.9198,4,1.99771
1992-02-09,0,0.74838,1.93121,1.93121,-0.74838,4,2.07114
1992-02-10,0,0.61866,1.89331,1.89331,-0.61866,4,1.99183
1992-02-11,0,0.49697,1.67876,1.67876,-0.49697,4,1.75077
1992-02-12,0,0.3549,1.47893,1.47893,-0.3549,4,1.52092
1992-02-13,0,0.13586,1.35266,1.35266,-0.13586,4,1.35947
1992-02-14,0,-0.18106,1.28498,1.28498,0.18106,5,1.29767
1992-02-15,0,-0.49586,1.30444,1.30444,0.49586,5,1.39551
1992-02-16,0,-0.71046,1.36427,1.36427,0.71046,5,1.53818
1992-02-17,0,-0.8833,1.37662,1.37662,0.8833,5,1.63563
1992-02-18,0,-1.05081,1.37115,1.37115,1.05081,5,1.72751
1992-02-19,0,-1.19253,1.50781,1.50781,1.19253,5,1.92241
1992-02-20,0,-1.25606,1.69859,1.69859,1.25606,5,2.11255
1992-02-21,0,-1.42046,1.87993,1.87993,1.42046,5,2.35624
1992-02-22,0,-1.63211,1.94254,1.94254,1.63211,5,2.53717
1992-02-23,0,-1.81464,1.85908,1.85908,1.81464,5,2.59791
1992-02-24,0,-2.01123,1.58541,1.58541,2.01123,6,2.56097
1992-02-25,0,-2.1446,1.24176,1.24176,2.1446,6,2.47816
1992-02-26,0,-2.15802,0.93415,0.93415,2.15802,6,2.35152
1992-02-27,0,-2.10958,0.67731,0.67731,2.10958,6,2.21564
1992-02-28,0,-2.02325,0.46905,0.46905,2.02325,6,2.0769
1992-02-29,0,-1.94297,0.33744,0.33744,1.94297,6,1.97205
1992-03-01,0,-1.82719,0.19433,0.19433,1.82719,6,1.8375
1992-03-02,0,-1.76966,0.01646,0.01646,1.76966,6,1.76973
1992-03-03,0,-1.80952,-0.16329,-0.16329,1.80952,7,1.81687
1992-03-04,0,-1.84352,-0.19089,-0.19089,1.84352,7,1.85338
1992-03-05,0,-1.8167,-0.15878,-0.15878,1.8167,7,1.82362
1992-03-06,0,-1.76222,-0.10784,-0.10784,1.76222,7,1.76552
1992-03-07,0,-1.72935,-0.08816,-0.08816,1.72935,7,1.7316
1992-03-08,0,-1.63368,-0.16241,-0.16241,1.63368,7,1.64173
1992-03-09,0,-1.50704,-0.32743,-0.32743,1.50704,7,1.5422
1992-03-10,0,-1.39737,-0.55278,-0.55278,1.39737,7,1.50273
1992-03-11,0,-1.26986,-0.83259,-0.83259,1.26986,7,1.51847
1992-03-12,0,-1.02961,-1.06082,-1.06082,1.02961,8,1.47833
1992-03-13,0,-0.68573,-1.31735,-1.31735,0.68573,8,1.48514
1992-03-14,0,-0.3028,-1.62451,-1.62451,0.3028,8,1.65249
1992-03-15,0,0.13779,-1.84439,-1.84439,-0.13779,1,1.84953
1992-03-16,0,0.61749,-1.86634,-1.86634,-0.61749,1,1.96584
1992-03-17,0,0.97954,-1.7374,-1.7374,-0.97954,1,1.99451
1992-03-18,0,1.19677,-1.58417,-1.58417,-1.19677,1,1.98542
1992-03-19,0,1.42314,-1.39097,-1.39097,-1.42314,2,1.99001
1992-03-20,0,1.61328,-1.19008,-1.19008,-1.61328,2,2.00474
1992-03-21,0,1.67397,-1.07289,-1.07289,-1.67397,2,1.98828
1992-03-22,0,1.6745,-0.95623,-0.95623,-1.6745,2,1.9283
1992-03-23,0,1.68831,-0.81408,-0.81408,-1.68831,2,1.87433
1992-03-24,0,1.74505,-0.63374,-0.63374,-1.74505,2,1.85657
1992-03-25,0,1.76656,-0.43278,-0.43278,-1.76656,2,1.8188
1992-03-26,0,1.75199,-0.25942,-0.25942,-1.75199,2,1.77109
1992-03-27,0,1.69928,-0.06404,-0.06404,-1.69928,2,1.70049
1992-03-28,0,1.63367,0.15397,0.15397,-1.63367,3,1.64091
1992-03-29,0,1.55263,0.39111,0.39111,-1.55263,3,1.60113
1992-03-30,0,1.54457,0.61775,0.61775,-1.54457,3,1.66352
1992-03-31,0,1.48528,0.81124,0.81124,-1.48528,3,1.69239
1992-04-01,0,1.36064,1.02503,1.02503,-1.36064,3,1.70353
1992-04-02,0,1.16439,1.20191,1.20191,-1.16439,4,1.67344
1992-04-03,0,0.90966,1.32836,1.32836,-0.90966,4,1.60998
1992-04-04,0,0.69502,1.45287,1.45287,-0.69502,4,1.61055
1992-04-05,0,0.46911,1.51596,1.51596,-0.46911,4,1.58688
1992-04-06,0,0.14785,1.47117,1.47117,-0.14785,4,1.47858
1992-04-07,0,-0.16649,1.40726,1.40726,0.16649,5,1.41708
1992-04-08,0,-0.47508,1.30809,1.30809,0.47508,5,1.39169
1992-04-09,0,-0.77609,1.16459,1.16459,0.77609,5,1.39949
1992-04-10,0,-1.05176,1.03195,1.03195,1.05176,6,1.47347
1992-04-11,0,-1.25829,0.89839,0.89839,1.25829,6,1.54609
1992-04-12,0,-1.34204,0.74255,0.74255,1.34204,6,1.53377
1992-04-13,0,-1.39549,0.53209,0.53209,1.39549,6,1.49349
1992-04-14,0,-1.39176,0.34874,0.34874,1.39176,6,1.43479
1992-04-15,0,-1.34825,0.24472,0.24472,1.34825,6,1.37028
1992-04-16,0,-1.28001,0.07315,0.07315,1.28001,6,1.2821
1992-04-17,0,-1.16637,-0.10039,-0.10039,1.16637,7,1.17068
1992-04-18,0,-0.95332,-0.28529,-0.28529,0.95332,7,0.99509
1992-04-19,0,-0.67981,-0.40488,-0.40488,0.67981,7,0.79125
1992-04-20,0,-0.46182,-0.447,-0.447,0.46182,7,0.64272
1992-04-21,0,-0.28144,-0.45275,-0.45275,0.28144,8,0.5331
1992-04-22,0,-0.13723,-0.44447,-0.44447,0.13723,8,0.46517
1992-04-23,0,-0.02866,-0.4759,-0.4759,0.02866,8,0.47677
1992-04-24,0,0.04708,-0.47004,-0.47004,-0.04708,1,0.47239
1992-04-25,0,0.14583,-0.4433,-0.4433,-0.14583,1,0.46667
1992-04-26,0,0.23109,-0.39751,-0.39751,-0.23109,1,0.4598
1992-04-27,0,0.29799,-0.24781,-0.24781,-0.29799,2,0.38757
1992-04-28,0,0.30332,-0.14491,-0.14491,-0.30332,2,0.33615
1992-04-29,0,0.34511,-0.08366,-0.08366,-0.34511,2,0.35511
1992-04-30,0,0.40383,0.01173,0.01173,-0.40383,3,0.404
1992-05-01,0,0.42025,0.12391,0.12391,-0.42025,3,0.43813
1992-05-02,0,0.46004,0.297,0.297,-0.46004,3,0.54758
1992-05-03,0,0.49407,0.44806,0.44806,-0.49407,3,0.66698
1992-05-04,0,0.47943,0.611,0.611,-0.47943,4,0.77665
1992-05-05,0,0.45255,0.80983,0.80983,-0.45255,4,0.9277
1992-05-06,0,0.3931,0.91618,0.91618,-0.3931,4,0.99696
1992-05-07,0,0.37203,1.02391,1.02391,-0.37203,4,1.0894
1992-05-08,0,0.32767,1.04657,1.04657,-0.32767,4,1.09666
1992-05-09,0,0.27283,1.04781,1.04781,-0.27283,4,1.08275
1992-05-10,0,0.2255,1.06038,1.06038,-0.2255,4,1.08409
1992-05-11,0,0.18318,1.02622,1.02622,-0.18318,4,1.04244
1992-05-12,0,0.1276,0.92561,0.92561,-0.1276,4,0.93436
1992-05-13,0,0.08213,0.82265,0.82265,-0.08213,4,0.82674
1992-05-14,0,0.02841,0.61155,0.61155,-0.02841,4,0.61221
1992-05-15,0,-0.06912,0.42858,0.42858,0.06912,5,0.43412
1992-05-16,0,-0.11896,0.21811,0.21811,0.11896,5,0.24845
1992-05-17,0,-0.16482,0.07501,0.07501,0.16482,6,0.18109
1992-05-18,0,-0.19517,-0.07925,-0.07925,0.19517,7,0.21064
1992-05-19,0,-0.19126,-0.23411,-0.23411,0.19126,8,0.30231
1992-05-20,0,-0.20771,-0.33433,-0.33433,0.20771,8,0.3936
1992-05-21,0,-0.21558,-0.41996,-0.41996,0.21558,8,0.47206
1992-05-22,0,-0.19984,-0.4509,-0.4509,0.19984,8,0.4932
1992-05-23,0,-0.2231,-0.39917,-0.39917,0.2231,8,0.45729
1992-05-24,0,-0.18554,-0.31689,-0.31689,0.18554,8,0.36721
1992-05-25,0,-0.19683,-0.21624,-0.21624,0.19683,8,0.29241
1992-05-26,0,-0.16674,-0.19937,-0.19937,0.16674,8,0.2599
1992-05-27,0,-0.10201,-0.20458,-0.20458,0.10201,8,0.2286
1992-05-28,0,-0.00231,-0.23751,-0.23751,0.00231,8,0.23752
1992-05-29,0,0.08723,-0.25073,-0.25073,-0.08723,1,0.26547
1992-05-30,0,0.24602,-0.12008,-0.12008,-0.24602,2,0.27376
1992-05-31,0,0.42929,-0.04783,-0.04783,-0.42929,2,0.43194
1992-06-01,0,0.62255,0.07033,0.07033,-0.62255,3,0.62651
1992-06-02,0,0.76777,0.20648,0.20648,-0.76777,3,0.79505
1992-06-03,0,0.87752,0.34068,0.34068,-0.87752,3,0.94134
1992-06-04,0,0.92748,0.55565,0.55565,-0.92748,3,1.08118
1992-06-05,0,0.91356,0.69082,0.69082,-0.91356,3,1.14535
1992-06-06,0,0.85576,0.80666,0.80666,-0.85576,3,1.17602
1992-06-07,0,0.79755,0.89729,0.89729,-0.79755,4,1.20051
1992-06-08,0,0.71117,0.88374,0.88374,-0.71117,4,1.13436
1992-06-09,0,0.57996,0.96951,0.96951,-0.57996,4,1.12973
1992-06-10,0,0.48726,1.00603,1.00603,-0.48726,4,1.11782
1992-06-11,0,0.42035,1.01977,1.01977,-0.42035,4,1.10301
1992-06-12,0,0.31165,1.05091,1.05091,-0.31165,4,1.09615
1992-06-13,0,0.16386,1.06034,1.06034,-0.16386,4,1.07293
1992-06-14,0,0.01939,1.1796,1.1796,-0.01939,4,1.17976
1992-06-15,0,-0.12481,1.29557,1.29557,0.12481,5,1.30157
1992-06-16,0,-0.27156,1.32172,1.32172,0.27156,5,1.34933
1992-06-17,0,-0.41128,1.32437,1.32437,0.41128,5,1.38676
1992-06-18,0,-0.60256,1.28057,1.28057,0.60256,5,1.41526
1992-06-19,0,-0.80991,1.21754,1.21754,0.80991,5,1.46231
1992-06-20,0,-1.08438,1.13673,1.13673,1.08438,5,1.57099
1992-06-21,0,-1.29452,1.05978,1.05978,1.29452,6,1.67299
1992-06-22,0,-1.4437,1.00856,1.00856,1.4437,6,1.7611
1992-06-23,0,-1.42747,0.85523,0.85523,1.42747,6,1.66406
1992-06-24,0,-1.41336,0.61226,0.61226,1.41336,6,1.54028
1992-06-25,0,-1.38829,0.37329,0.37329,1.38829,6,1.4376
1992-06-26,0,-1.36383,0.15173,0.15173,1.36383,6,1.37224
1992-06-27,0,-1.28988,-0.1013,-0.1013,1.28988,7,1.29385
1992-06-28,0,-1.06427,-0.33605,-0.33605,1.06427,7,1.11606
1992-06-29,0,-0.71433,-0.59132,-0.59132,0.71433,7,0.92732
1992-06-30,0,-0.38053,-0.88883,-0.88883,0.38053,8,0.96686
1992-07-01,0,-0.09497,-1.10689,-1.10689,0.09497,8,1.11095
1992-07-02,0,0.06302,-1.25223,-1.25223,-0.06302,1,1.25381
1992-07-03,0,0.23443,-1.27258,-1.27258,-0.23443,1,1.294
1992-07-04,0,0.49563,-1.21311,-1.21311,-0.49563,1,1.31045
1992-07-05,0,0.69052,-1.15122,-1.15122,-0.69052,1,1.34243
1992-07-06,0,0.80046,-1.03761,-1.03761,-0.80046,1,1.31049
1992-07-07,0,0.82275,-0.91003,-0.91003,-0.82275,1,1.22681
1992-07-08,0,0.77385,-0.74681,-0.74681,-0.77385,2,1.07544
1992-07-09,0,0.7247,-0.53717,-0.53717,-0.7247,2,0.90207
1992-07-10,0,0.74631,-0.3669,-0.3669,-0.74631,2,0.83163
1992-07-11,0,0.8155,-0.19196,-0.19196,-0.8155,2,0.83779
1992-07-12,0,0.80568,-0.07808,-0.07808,-0.80568,2,0.80945
1992-07-13,0,0.65244,0.01289,0.01289,-0.65244,3,0.65256
1992-07-14,0,0.59402,0.1345,0.1345,-0.59402,3,0.60905
1992-07-15,0,0.61075,0.20957,0.20957,-0.61075,3,0.64571
1992-07-16,0,0.52802,0.27979,0.27979,-0.52802,3,0.59757
1992-07-17,0,0.47552,0.40912,0.40912,-0.47552,3,0.6273
1992-07-18,0,0.44512,0.55703,0.55703,-0.44512,4,0.71304
1992-07-19,0,0.32559,0.70202,0.70202,-0.32559,4,0.77385
1992-07-20,0,0.18652,0.7792,0.7792,-0.18652,4,0.80121
1992-07-21,0,0.07527,0.85026,0.85026,-0.07527,4,0.85359
1992-07-22,0,-0.00966,0.92835,0.92835,0.00966,5,0.9284
1992-07-23,0,-0.09974,0.95086,0.95086,0.09974,5,0.95607
1992-07-24,0,-0.12302,0.95892,0.95892,0.12302,5,0.96678
1992-07-25,0,-0.07984,0.94641,0.94641,0.07984,5,0.94977
1992-07-26,0,-0.03949,0.84986,0.84986,0.03949,5,0.85078
1992-07-27,0,0.03613,0.74587,0.74587,-0.03613,4,0.74674
1992-07-28,0,0.16138,0.66579,0.66579,-0.16138,4,0.68507
1992-07-29,0,0.22101,0.61209,0.61209,-0.22101,4,0.65077
1992-07-30,0,0.33977,0.5115,0.5115,-0.33977,4,0.61406
1992-07-31,0,0.47786,0.4123,0.4123,-0.47786,3,0.63115
1992-08-01,0,0.51185,0.32753,0.32753,-0.51185,3,0.60767
1992-08-02,0,0.46516,0.25984,0.25984,-0.46516,3,0.53281
1992-08-03,0,0.36135,0.15225,0.15225,-0.36135,3,0.39211
1992-08-04,0,0.1595,0.1178,0.1178,-0.1595,3,0.19829
1992-08-05,0,-0.01714,0.09714,0.09714,0.01714,5,0.09864
1992-08-06,0,-0.17432,0.14959,0.14959,0.17432,6,0.2297
1992-08-07,0,-0.26056,0.16699,0.16699,0.26056,6,0.30948
1992-08-08,0,-0.40584,0.17768,0.17768,0.40584,6,0.44303
1992-08-09,0,-0.56867,0.25006,0.25006,0.56867,6,0.62122
1992-08-10,0,-0.62807,0.332,0.332,0.62807,6,0.71042
1992-08-11,0,-0.63792,0.3569,0.3569,0.63792,6,0.73097
1992-08-12,0,-0.55268,0.42192,0.42192,0.55268,6,0.69532
1992-08-13,0,-0.43577,0.40921,0.40921,0.43577,6,0.59779
1992-08-14,0,-0.37117,0.35268,0.35268,0.37117,6,0.512
1992-08-15,0,-0.31545,0.17566,0.17566,0.31545,6,0.36106
1992-08-16,0,-0.33291,0.01468,0.01468,0.33291,6,0.33323
1992-08-17,0,-0.32525,-0.09995,-0.09995,0.32525,7,0.34027
1992-08-18,0,-0.25854,-0.25618,-0.25618,0.25854,7,0.36396
1992-08-19,0,-0.15243,-0.43452,-0.43452,0.15243,8,0.46048
1992-08-20,0,-0.13841,-0.54015,-0.54015,0.13841,8,0.5576
1992-08-21,0,-0.21824,-0.64821,-0.64821,0.21824,8,0.68396
1992-08-22,0,-0.29606,-0.71069,-0.71069,0.29606,8,0.76989
1992-08-23,0,-0.34743,-0.7032,-0.7032,0.34743,8,0.78434
1992-08-24,0,-0.3554,-0.67602,-0.67602,0.3554,8,0.76375
1992-08-25,0,-0.27561,-0.5994,-0.5994,0.27561,8,0.65973
1992-08-26,0,-0.23595,-0.49732,-0.49732,0.23595,8,0.55046
1992-08-27,0,-0.17874,-0.39205,-0.39205,0.17874,8,0.43087
1992-08-28,0,-0.1327,-0.29279,-0.29279,0.1327,8,0.32146
1992-08-29,0,-0.05938,-0.23872,-0.23872,0.05938,8,0.24599
1992-08-30,0,0.07212,-0.14956,-0.14956,-0.07212,1,0.16604
1992-08-31,0,0.24818,-0.13888,-0.13888,-0.24818,2,0.2844
1992-09-01,0,0.29776,-0.1353,-0.1353,-0.29776,2,0.32706
1992-09-02,0,0.29675,-0.10282,-0.10282,-0.29675,2,0.31406
1992-09-03,0,0.23876,-0.05631,-0.05631,-0.23876,2,0.24531
1992-09-04,0,0.23954,-0.00769,-0.00769,-0.23954,2,0.23967
1992-09-05,0,0.13411,-0.04605,-0.04605,-0.13411,2,0.1418
1992-09-06,0,0.01881,-0.09809,-0.09809,-0.01881,1,0.09988
1992-09-07,0,0.00479,-0.13977,-0.13977,-0.00479,1,0.13985
1992-09-08,0,-0.00404,-0.25942,-0.25942,0.00404,8,0.25945
1992-09-09,0,-0.05949,-0.31975,-0.31975,0.05949,8,0.32524
1992-09-10,0,-0.01817,-0.43307,-0.43307,0.01817,8,0.43345
1992-09-11,0,0.00115,-0.56034,-0.56034,-0.00115,1,0.56034
1992-09-12,0,-0.03436,-0.65604,-0.65604,0.03436,8,0.65694
1992-09-13,0,-0.12341,-0.72795,-0.72795,0.12341,8,0.73834
1992-09-14,0,-0.14594,-0.70525,-0.70525,0.14594,8,0.72019
1992-09-15,0,-0.22581,-0.67528,-0.67528,0.22581,8,0.71204
1992-09-16,0,-0.32717,-0.58714,-0.58714,0.32717,8,0.67213
1992-09-17,0,-0.33181,-0.46042,-0.46042,0.33181,8,0.56752
1992-09-18,0,-0.22859,-0.36972,-0.36972,0.22859,8,0.43468
1992-09-19,0,-0.06915,-0.25201,-0.25201,0.06915,8,0.26133
1992-09-20,0,0.12926,-0.0783,-0.0783,-0.12926,2,0.15112
1992-09-21,0,0.4088,0.0791,0.0791,-0.4088,3,0.41638
1992-09-22,0,0.69108,0.22576,0.22576,-0.69108,3,0.72702
1992-09-23,0,0.89031,0.33129,0.33129,-0.89031,3,0.94995
1992-09-24,0,1.09784,0.46669,0.46669,-1.09784,3,1.19292
1992-09-25,0,1.29379,0.49636,0.49636,-1.29379,3,1.38574
1992-09-26,0,1.34834,0.53838,0.53838,-1.34834,3,1.45185
1992-09-27,0,1.2697,0.58545,0.58545,-1.2697,3,1.39817
1992-09-28,0,1.12871,0.59848,0.59848,-1.12871,3,1.27757
1992-09-29,0,0.95717,0.59139,0.59139,-0.95717,3,1.12513
1992-09-30,0,0.77576,0.59881,0.59881,-0.77576,3,0.97999
1992-10-01,0,0.66294,0.63293,0.63293,-0.66294,3,0.91656
1992-10-02,0,0.58604,0.62003,0.62003,-0.58604,4,0.85316
1992-10-03,0,0.48585,0.56684,0.56684,-0.48585,4,0.74656
1992-10-04,0,0.36441,0.60352,0.60352,-0.36441,4,0.705
1992-10-05,0,0.25923,0.6485,0.6485,-0.25923,4,0.69839
1992-10-06,0,0.23611,0.72218,0.72218,-0.23611,4,0.7598
1992-10-07,0,0.20443,0.79697,0.79697,-0.20443,4,0.82277
1992-10-08,0,0.1185,0.83419,0.83419,-0.1185,4,0.84256
1992-10-09,0,-0.03364,0.88236,0.88236,0.03364,5,0.883
1992-10-10,0,-0.25893,0.81552,0.81552,0.25893,5,0.85564
1992-10-11,0,-0.46026,0.78761,0.78761,0.46026,5,0.91223
1992-10-12,0,-0.69408,0.75467,0.75467,0.69408,5,1.02531
1992-10-13,0,-0.9207,0.63514,0.63514,0.9207,6,1.11852
1992-10-14,0,-1.12089,0.4965,0.4965,1.12089,6,1.22593
1992-10-15,0,-1.28887,0.34978,0.34978,1.28887,6,1.33549
1992-10-16,0,-1.46568,0.20162,0.20162,1.46568,6,1.47948
1992-10-17,0,-1.6075,0.00227,0.00227,1.6075,6,1.6075
1992-10-18,0,-1.74034,-0.22117,-0.22117,1.74034,7,1.75434
1992-10-19,0,-1.78682,-0.31074,-0.31074,1.78682,7,1.81364
1992-10-20,0,-1.81004,-0.37878,-0.37878,1.81004,7,1.84925
1992-10-21,0,-1.78921,-0.49543,-0.49543,1.78921,7,1.85653
1992-10-22,0,-1.74634,-0.54812,-0.54812,1.74634,7,1.83034
1992-10-23,0,-1.65167,-0.5969,-0.5969,1.65167,7,1.75622
1992-10-24,0,-1.56739,-0.62941,-0.62941,1.56739,7,1.68904
1992-10-25,0,-1.52437,-0.66957,-0.66957,1.52437,7,1.66495
1992-10-26,0,-1.45117,-0.67446,-0.67446,1.45117,7,1.60025
1992-10-27,0,-1.36451,-0.73611,-0.73611,1.36451,7,1.5504
1992-10-28,0,-1.33608,-0.82741,-0.82741,1.33608,7,1.57153
1992-10-29,0,-1.29759,-0.89456,-0.89456,1.29759,7,1.57607
1992-10-30,0,-1.19676,-0.97074,-0.97074,1.19676,7,1.54096
1992-10-31,0,-0.99922,-1.04899,-1.04899,0.99922,8,1.44873
1992-11-01,0,-0.7799,-1.08703,-1.08703,0.7799,8,1.33787
1992-11-02,0,-0.52721,-1.09147,-1.09147,0.52721,8,1.21212
1992-11-03,0,-0.21489,-1.05169,-1.05169,0.21489,8,1.07342
1992-11-04,0,0.0702,-0.91547,-0.91547,-0.0702,1,0.91816
1992-11-05,0,0.30382,-0.70902,-0.70902,-0.30382,1,0.77138
1992-11-06,0,0.48949,-0.55509,-0.55509,-0.48949,1,0.74009
1992-11-07,0,0.71194,-0.46385,-0.46385,-0.71194,2,0.84972
1992-11-08,0,0.93875,-0.38288,-0.38288,-0.93875,2,1.01383
1992-11-09,0,1.06126,-0.27529,-0.27529,-1.06126,2,1.09638
1992-11-10,0,1.13766,-0.21596,-0.21596,-1.13766,2,1.15798
1992-11-11,0,1.14944,-0.28729,-0.28729,-1.14944,2,1.1848
1992-11-12,0,1.16072,-0.37773,-0.37773,-1.16072,2,1.22063
1992-11-13,0,1.07444,-0.48328,-0.48328,-1.07444,2,1.17812
1992-11-14,0,0.99641,-0.59646,-0.59646,-0.99641,2,1.16129
1992-11-15,0,0.93761,-0.69663,-0.69663,-0.93761,2,1.16808
1992-11-16,0,0.8459,-0.70628,-0.70628,-0.8459,2,1.10199
1992-11-17,0,0.77231,-0.63781,-0.63781,-0.77231,2,1.00163
1992-11-18,0,0.65137,-0.57237,-0.57237,-0.65137,2,0.86711
1992-11-19,0,0.5519,-0.44634,-0.44634,-0.5519,2,0.7098
1992-11-20,0,0.53805,-0.26229,-0.26229,-0.53805,2,0.59858
1992-11-21,0,0.47791,-0.07448,-0.07448,-0.47791,2,0.48368
1992-11-22,0,0.51674,0.0615,0.0615,-0.51674,3,0.52039
1992-11-23,0,0.57973,0.09494,0.09494,-0.57973,3,0.58746
1992-11-24,0,0.66465,0.10948,0.10948,-0.66465,3,0.6736
1992-11-25,0,0.74468,0.09557,0.09557,-0.74468,3,0.75078
1992-11-26,0,0.8902,0.04057,0.04057,-0.8902,3,0.89113
1992-11-27,0,1.09007,0.01652,0.01652,-1.09007,3,1.0902
1992-11-28,0,1.22054,0.01012,0.01012,-1.22054,3,1.22058
1992-11-29,0,1.25904,-0.03451,-0.03451,-1.25904,2,1.25951
1992-11-30,0,1.2991,-0.10327,-0.10327,-1.2991,2,1.3032
1992-12-01,0,1.23918,-0.0897,-0.0897,-1.23918,2,1.24242
1992-12-02,0,1.17828,0.03067,0.03067,-1.17828,3,1.17867
1992-12-03,0,1.02645,0.07997,0.07997,-1.02645,3,1.02956
1992-12-04,0,0.89284,0.13352,0.13352,-0.89284,3,0.90277
1992-12-05,0,0.70279,0.24455,0.24455,-0.70279,3,0.74412
1992-12-06,0,0.49853,0.35426,0.35426,-0.49853,3,0.61158
1992-12-07,0,0.33898,0.33776,0.33776,-0.33898,3,0.47853
1992-12-08,0,0.20165,0.26977,0.26977,-0.20165,4,0.33681
1992-12-09,0,0.06791,0.26727,0.26727,-0.06791,4,0.27576
1992-12-10,0,-0.07665,0.21848,0.21848,0.07665,5,0.23154
1992-12-11,0,-0.20961,0.16725,0.16725,0.20961,6,0.26816
1992-12-12,0,-0.2374,0.18483,0.18483,0.2374,6,0.30087
1992-12-13,0,-0.31779,0.17644,0.17644,0.31779,6,0.36349
1992-12-14,0,-0.38906,0.13219,0.13219,0.38906,6,0.41091
1992-12-15,0,-0.41832,0.09524,0.09524,0.41832,6,0.42902
1992-12-16,0,-0.47955,0.10593,0.10593,0.47955,6,0.49111
1992-12-17,0,-0.65293,0.10434,0.10434,0.65293,6,0.66121
1992-12-18,0,-0.85918,0.0587,0.0587,0.85918,6,0.86118
1992-12-19,0,-0.97911,0.01507,0.01507,0.97911,6,0.97923
1992-12-20,0,-1.10234,-0.06743,-0.06743,1.10234,7,1.1044
1992-12-21,0,-1.24924,-0.21947,-0.21947,1.24924,7,1.26837
1992-12-22,0,-1.2888,-0.36172,-0.36172,1.2888,7,1.33859
1992-12-23,0,-1.37918,-0.49109,-0.49109,1.37918,7,1.464
1992-12-24,0,-1.46885,-0.63968,-0.63968,1.46885,7,1.60209
1992-12-25,0,-1.48341,-0.80688,-0.80688,1.48341,7,1.68866
1992-12-26,0,-1.37943,-0.97779,-0.97779,1.37943,7,1.69083
1992-12-27,0,-1.27766,-1.17026,-1.17026,1.27766,7,1.73261
1992-12-28,0,-1.24002,-1.3838,-1.3838,1.24002,8,1.8581
1992-12-29,0,-1.17689,-1.60254,-1.60254,1.17689,8,1.98826
1992-12-30,0,-1.02545,-1.79918,-1.79918,1.02545,8,2.07089
1992-12-31,0,-0.9486,-1.93881,-1.93881,0.9486,8,2.15843
1993-01-01,0,-0.71188,-2.04465,-2.04465,0.71188,8,2.16503
1993-01-02,0,-0.35872,-2.1035,-2.1035,0.35872,8,2.13387
1993-01-03,0,0.01555,-2.07686,-2.07686,-0.01555,1,2.07692
